hotstar_id,title,genre,year,age_rating,running_time,seasons,episodes,type,rating,views
1000081931,Chandi Veeran,Drama,2015,U/A 13+,108,,,movie,2,24173
1000108393,Aayushman Bhava,Family,1998,U/A 7+,119,,,movie,2,27378
1000158766,Rest House,Thriller,1969,U/A 13+,137,,,movie,5,993186
1260018223,Remember The Titans,Historical,2000,U/A 7+,113,,,movie,4,288455
1260022142,High School Musical: The Musical: The Series: The Special,Teen,2019,U/A 7+,23,,,movie,4,891326
1000106316,Gambler,Action,2011,U/A 13+,148,,,movie,4,286978
1000151627,Kashmeeram,Action,1994,U/A 16+,127,,,movie,4,399263
1000207425,Lavakusha,Comedy,2017,U/A 7+,143,,,movie,4,922903
1770002689,Chirodini Tumi Je Amar: 2,Romance,2014,U/A 16+,134,,,movie,2,37741
1000232258,Fidaa,Romance,2017,U,122,,,movie,2,11165
1000164358,MS Dhoni: The Untold Story,Biopic,2016,U/A 13+,177,,,movie,3,18838
1000098235,Venky,Action,2009,U/A 16+,125,,,movie,4,275223
1000106166,Geethaanjali,Horror,2013,U/A 13+,144,,,movie,5,203899
1000224772,Jaguar,Action,2016,U/A 16+,111,,,movie,2,41273
1260110796,Just Another Day,Drama,2022,U/A 16+,10,,,movie,3,27203
1000160677,Shabri,Crime,2011,U/A 16+,89,,,movie,5,271909
1000036273,Samrajyam,Action,1990,U/A 16+,121,,,movie,3,40157
1000044082,Mungaru Male,Romance,2006,U/A 7+,137,,,movie,2,18265
1000105262,Nirakkoottu,Thriller,1985,U/A 13+,134,,,movie,4,701367
1770002754,Golemale Pirit Koro Na,Comedy,2013,U,119,,,movie,2,20436
1000213010,Taqdeer,Action,2017,U,120,,,movie,5,97443
1260024456,Penguins,Animals & Nature,2019,U,76,,,movie,2,30702
1808019050,KAFKA & I,Drama,2018,A,19,,,movie,2,25826
1260023159,Piya Re,Romance,2018,U,133,,,movie,3,3241
1660000031,Aladdin,Animation,1992,U,90,,,movie,2,24977
1100016899,Silukkuvarpatti Singam,Comedy,2018,U/A 13+,127,,,movie,4,491149
1000154848,Manthrikumaran,Drama,1998,U/A 13+,142,,,movie,3,41963
1260125136,Tamas,Crime,2022,A,16,,,movie,4,87170
1610015017,Between The Gates,Drama,2018,U,7,,,movie,4,573631
1260105834,Ahista Ahista,Drama,2006,U/A 13+,116,,,movie,3,17264
1000097073,Attha Mechina Alludu,Drama,1989,U/A 13+,134,,,movie,3,19891
1000082949,BSF: India's First Line of Defence,Documentary,2016,U,43,,,movie,5,538357
1770003565,Sunshine Music Tours and Travels,Comedy,2016,A,114,,,movie,3,28162
1836045840,Boom Boom,Drama,2019,U/A 13+,13,,,movie,4,960172
1770002769,Mayer Aasirbad,Drama,1993,U,164,,,movie,5,77164
1770002508,Challenge 2,Action,2012,U/A 13+,155,,,movie,3,12952
1260028302,The Rescuers Down Under,Family,1990,U/A 7+,77,,,movie,5,935081
1000105825,Kadaksham,Drama,2010,U/A 13+,121,,,movie,3,43588
1000163621,Unnikrishnante Adyathe Christmas,Drama,1988,U/A 16+,93,,,movie,4,178657
1000106099,Achuvettante Veedu,Family,1987,U,148,,,movie,3,49801
1000036248,Athisayan,Kids,2007,U,135,,,movie,5,388900
1770001364,Rio 2,Animation,2014,U,101,,,movie,4,406750
1260026804,India's Wild Leopards,Animals & Nature,2020,U/A 7+,43,,,movie,4,597761
1260126558,Feb-14,Drama,2021,U/A 16+,11,,,movie,2,47415
1000063869,Okkade,Action,2005,U/A 13+,136,,,movie,3,48616
1260105919,Machine Gun Kelly's Life in Pink,Documentary,2022,A,101,,,movie,4,487804
1000160435,Action Hero Biju,Action,2016,U/A 13+,138,,,movie,2,42613
1000055667,Asadyudhu,Action,2006,U/A 13+,134,,,movie,3,35780
1000055952,Jaffa,Comedy,2013,U/A 13+,110,,,movie,4,526467
1260013275,Saving Pelican 895,Documentary,2011,U,37,,,movie,3,45402
1260014342,Uyir Ullavarai Kaadhal,Romance,2018,U,134,,,movie,5,990722
1260027268,The Sandlot: Heading Home,Comedy,2007,U/A 7+,1,,,movie,4,949482
1260104493,Hulakoo,Romance,2016,U/A 13+,6,,,movie,2,7878
1770000954,Wall Street,Thriller,1987,U/A 16+,120,,,movie,4,627098
1835047349,MALINI - Bengali Short Film,Drama,2021,U/A 16+,23,,,movie,4,529157
1000095938,Pelleedu Pillalu,Drama,1982,U/A 13+,136,,,movie,5,164474
1000064727,Military Mogudu,Romance,2011,U/A 13+,2,,,movie,2,1529
1660010633,Coco,Animation,2017,U/A 7+,105,,,movie,5,129342
1000101674,Cheriya Kallanum Valiya Polisum,Comedy,2010,U/A 13+,106,,,movie,3,15751
1000098232,Vimochane,Drama,1997,U/A 13+,135,,,movie,2,21783
1000101114,Do Anjaane,Drama,1976,U,153,,,movie,4,202543
1000110277,Dweep,Drama,1977,U,94,,,movie,4,703964
1000106954,Bharatham,Drama,1991,U,132,,,movie,4,855141
1836059855,Kirdaar,Drama,2017,U/A 13+,14,,,movie,2,9809
1260120711,The Balloon,Drama,2022,U/A 13+,15,,,movie,2,3303
1260129608,An Unusual Day,Thriller,2021,U/A 16+,7,,,movie,2,44034
1260020614,Jamai Badal,Comedy,2019,U,135,,,movie,5,61660
1260014871,Veerabali,Action,2012,U/A 16+,140,,,movie,3,42403
1000108094,Bhargav,Action,1991,U/A 13+,129,,,movie,5,529212
1260027293,The Hunchback Of Notre Dame II,Animation,2001,U,65,,,movie,5,441651
1770001414,Bill Maher: Live From D.C.,Standup Comedy,2014,A,60,,,movie,5,161249
1260036202,Sadak 2,Drama,2020,U/A 16+,133,,,movie,5,327339
1000232175,Flash Point,Action,2007,U/A 16+,81,,,movie,5,710002
1000229642,Kya Kool Hai Hum,Comedy,2005,U/A 13+,146,,,movie,3,46908
1260099608,Front Page,Drama,2021,U/A 13+,16,,,movie,4,649234
1260045169,Justin Morgan Had a Horse,Family,1972,U,88,,,movie,4,410207
1260105825,Blindspot,Romance,2017,U/A 16+,23,,,movie,4,252169
1000106101,Aabhijathyam,Romance,1971,U,161,,,movie,4,617367
1260106602,Rozana,Drama,2018,U/A 13+,11,,,movie,4,957338
1260058715,Letters,Drama,2021,U/A 16+,28,,,movie,2,18843
1260110212,Repeat,Mystery,2022,U/A 16+,123,,,movie,4,726390
1000071852,Amme Maa Daivam,Action,1986,U/A 16+,109,,,movie,2,49101
1000160362,Thiruvambadi Thamban,Thriller,2012,U/A 16+,156,,,movie,3,5645
1260018339,Pirates of the Caribbean - Salazar's Revenge,Action,2017,U/A 13+,129,,,movie,2,49042
1000192003,Little Krishna II - The Legendary Warrior,Kids,2009,U,90,,,movie,3,22654
1000098254,Ganesha Banda Enen Thand,Family,2002,U/A 13+,128,,,movie,2,26474
1000164649,Sesham,Drama,2002,U,128,,,movie,3,35516
1000163462,Veruthe Oru Bharya,Drama,2008,U/A 7+,141,,,movie,4,292329
1000109127,God's Own Country,Drama,2014,U/A 13+,128,,,movie,5,318599
1000159073,Puthiya Mugham,Thriller,2009,U/A 13+,133,,,movie,5,950247
1260116465,Varsham,Romance,2004,U/A 13+,157,,,movie,2,45049
1770021416,Public Law 106: The Becky Bell Story,Drama,1992,U/A 16+,29,,,movie,3,13861
1000070418,Yama Muduru,Drama,2009,U/A 13+,129,,,movie,4,528524
1000169783,Shabdhagalu,Drama,1985,U/A 13+,91,,,movie,4,695848
1000182023,Anivarya,Drama,2008,U/A 7+,113,,,movie,3,14940
1000227647,Gabhricha Paus,Drama,2009,U/A 13+,94,,,movie,5,349564
1000102370,Ram Balaram,Action,2009,U/A 7+,115,,,movie,5,605638
1000163706,Veendum Prabhatham,Drama,1973,U,149,,,movie,4,59516
1000169782,Mooru Manasu,Drama,2009,U/A 13+,104,,,movie,3,43895
1770021035,Sugar,Drama,2009,U/A 16+,109,,,movie,4,584548
1000109811,Gang Leaders,Action,2009,U/A 13+,120,,,movie,2,46794
1770021302,David Cross: The Pride Is Back,Standup Comedy,1999,A,52,,,movie,4,479289
1000068390,Soorya Kireedam,Horror,2007,U/A 16+,111,,,movie,5,145314
1000238178,Koi Aap Sa,Romance,2005,U/A 13+,132,,,movie,5,766991
1260023076,Cool Runnings,Drama,1993,U/A 7+,98,,,movie,5,865764
1260038557,Wave,Crime,2018,U/A 16+,13,,,movie,3,38009
1260089098,Fresh,Thriller,2022,A,114,,,movie,3,9661
1000014554,Vijay Aso,Drama,2012,U/A 13+,104,,,movie,5,357968
1260102297,Terror in the suburb,Thriller,2022,A,19,,,movie,2,22474
1260022856,Forky Asks A Question: What is Money?,Animation,2019,U,2,,,movie,2,42809
1000097188,Hrudaya Sangama,Drama,1972,U,165,,,movie,2,28675
1000110723,Kaattile Paattu,Drama,1982,U/A 13+,120,,,movie,2,45689
1260023080,Descendants 3,Teen,2019,U,106,,,movie,3,41659
1260064495,Tumi Ashbe Bole,Romance,2021,U,100,,,movie,3,44078
1610005684,Chaukat,Drama,2016,U/A 13+,12,,,movie,4,505279
1260027025,The Game Plan,Comedy,2007,U/A 7+,110,,,movie,4,230248
1260074690,Diary of a Wimpy Kid,Comedy,2021,U/A 7+,56,,,movie,2,26042
1260107551,Garam Masala,Comedy,2005,U/A 13+,137,,,movie,5,58158
1770000742,Garfield: A Tail Of Two Kitties,Family,2006,U/A 7+,74,,,movie,3,14997
1000162888,Mareyada Sankranthi,Drama,2008,U/A 7+,123,,,movie,4,817357
1000163092,Nishedhagne,Action,2009,U/A 16+,121,,,movie,3,33056
1610006150,Harmless,Thriller,2018,U/A 16+,19,,,movie,5,615329
1000067446,Dreams,Romance,2012,U/A 13+,133,,,movie,5,270037
1000184252,Suryavanshi,Horror,1992,U/A 13+,161,,,movie,5,199080
1000106289,Alancheri Thamprakkal,Drama,1995,U,128,,,movie,2,2908
1770002578,Dui Prithibi,Drama,2010,U/A 13+,144,,,movie,2,22628
1000163622,Revathikkoru Pavakkutty,Family,1986,U,136,,,movie,2,26913
1660010672,Black Panther,Superhero,2018,U/A 13+,134,,,movie,2,1589
1260110810,Cold Meat,Drama,2020,A,4,,,movie,2,27379
1260027305,Jojo Rabbit,Comedy,2019,U/A 13+,108,,,movie,2,39044
1000040308,Crazy Gopalan,Comedy,2008,U/A 7+,146,,,movie,3,4377
1000184507,Miss 420,Thriller,1998,U/A 13+,130,,,movie,3,10522
1000184071,Tippu,Drama,2015,U/A 16+,98,,,movie,5,480533
1610010203,Subway,Thriller,2018,U/A 13+,27,,,movie,2,32152
1000157632,Oru Indian Pranaya Kadha,Romance,2013,U,133,,,movie,5,685525
1000069145,Nenunna,Drama,2008,U/A 13+,112,,,movie,2,25384
1100021754,Kavacha,Mystery,2019,U/A 13+,151,,,movie,5,757265
1260102658,Bhala Thandhanana,Crime,2022,U/A 16+,131,,,movie,4,238815
1000108602,Kadala Mage,Drama,2006,U/A 7+,137,,,movie,2,36324
1260018194,Father Of The Bride II,Comedy,1995,U/A 7+,106,,,movie,5,921232
1000151955,Kannoor Deluxe,Thriller,1969,U,130,,,movie,3,15064
1000104745,Moner Bandhan,Drama,2009,U/A 13+,151,,,movie,3,46890
1610015216,The Journey Of Azad,Drama,2019,U/A 16+,29,,,movie,3,14829
1260107684,OMG Turu Love,Drama,2022,U/A 13+,11,,,movie,5,439251
1770017600,Robin Williams: Come Inside My Mind,Documentary,2018,U/A 16+,111,,,movie,5,211142
1000232905,Tut's  Treasures - The Last Pharaoh,Documentary,2019,U/A 7+,44,,,movie,2,12362
1260110824,Heat City,Mystery,2018,U/A 16+,18,,,movie,4,452467
1260027296,The Lion King II: Simba's Pride,Animation,1998,U,80,,,movie,4,781877
1000238362,War Elephants,Animals & Nature,2016,U/A 7+,45,,,movie,4,442588
1260086978,Turning Red,Family,2022,U/A 7+,99,,,movie,4,623791
1000036213,Thegidi,Thriller,2014,U/A 7+,115,,,movie,5,459316
1836065004,Ghungru,Drama,2021,U/A 13+,24,,,movie,4,907170
1260103193,Kanmani Rambo Khatija,Romance,2022,U/A 16+,157,,,movie,5,109186
1770021144,Sarah Silverman: We Are Miracles,Standup Comedy,2013,A,51,,,movie,4,406444
1260027107,Doctor Dolittle 3,Comedy,2006,U,94,,,movie,5,101366
1260104453,Ghatothkach – 2,Animation,2013,U,72,,,movie,2,2129
1000163472,Aham,Drama,1992,U/A 13+,132,,,movie,2,5580
1770002623,Ranakshetra,Thriller,1988,U/A 13+,140,,,movie,2,32608
1000166332,Vaikivanna Vasantham,Family,1980,U,125,,,movie,4,704482
1260109655,The Lost Spring,Drama,2021,U/A 7+,14,,,movie,3,21992
1000097386,Murari,Action,2015,U/A 13+,119,,,movie,5,776299
1260022881,Forky Asks A Question: What is Reading?,Animation,2019,U,3,,,movie,2,1243
1770020215,O.G,Drama,2019,U/A 16+,106,,,movie,5,139827
1000056091,Once Upon A Time in Mumbai Dobaara!,Action,2013,U/A 13+,143,,,movie,3,37607
1808051038,Nazariya,Drama,2019,U/A 13+,5,,,movie,5,889727
1000157948,Panchagni,Drama,1986,U/A 16+,135,,,movie,2,38053
1000063204,143 and I Miss You,Romance,2004,U/A 13+,142,,,movie,4,981125
1260110830,The Long Drive,Drama,2022,U/A 13+,8,,,movie,4,767780
1000058606,Sattapadi Kutram,Action,2011,U/A 16+,148,,,movie,2,2472
1260027297,Winnie The Pooh: Springtime With Roo,Animation,2003,U,65,,,movie,2,38023
1000097187,Goa,Comedy,2015,U/A 16+,129,,,movie,5,752737
1000062057,Galaate,Romance,2013,U/A 7+,130,,,movie,5,52546
1770017165,Step,Documentary,2017,U/A 7+,80,,,movie,3,28910
1260008599,Disco Singh,Comedy,2014,U,134,,,movie,4,390234
1260107686,The Blue Cupboard,Drama,2022,U/A 13+,9,,,movie,3,48974
1000088160,Namasthe London,Comedy,2009,U/A 13+,144,,,movie,5,542586
1260103190,Kanmani Rambo Khatija,Romance,2022,U/A 16+,157,,,movie,5,494599
1000101920,Bilee Hendthi,Drama,1975,U/A 7+,119,,,movie,4,746766
1770021054,Quincy Jones: Burning The Light,Standup Comedy,2016,A,50,,,movie,4,464186
1808017180,Neeyat,Thriller,2019,U/A 16+,2,,,movie,5,765916
1260109774,Heaven,Thriller,2022,U/A 16+,127,,,movie,3,49159
1000101692,Panchajanyam,Action,2004,U/A 13+,100,,,movie,4,160283
1260106605,Cheers!,Drama,2019,U/A 13+,24,,,movie,5,969175
1000013722,Kya Love Story Hai,Romance,2007,U/A 13+,113,,,movie,5,369119
1836063044,911,Thriller,2021,U/A 16+,10,,,movie,3,12860
1260067813,Pyaar Tune Kya Kiya,Thriller,2001,U/A 16+,96,,,movie,2,29957
1260127410,Ladies First,Drama,2022,U/A 16+,30,,,movie,4,641471
1000238277,Dino Bird,Animals & Nature,2018,U/A 7+,43,,,movie,2,34984
1260066378,Spin,Teen,2021,U/A 7+,93,,,movie,4,710975
1000073876,Amara Kaaviyam,Romance,2014,U/A 13+,139,,,movie,3,36942
1000228677,Bhet,Drama,2002,U/A 13+,134,,,movie,5,951225
1000196111,Sunday Holiday,Comedy,2017,U/A 7+,128,,,movie,2,16816
1000151954,Kokkarakko,Drama,1995,U/A 13+,150,,,movie,5,231635
1000164878,Youth Festival,Romance,2004,U/A 13+,121,,,movie,4,864818
1000231728,Maaveeran Kittu,Drama,2016,U/A 16+,92,,,movie,3,15284
1260097382,Polar Bear,Animals & Nature,2022,U/A 7+,83,,,movie,4,360999
1260108537,Raja Beta,Comedy,2021,U,4,,,movie,5,274930
1260061420,Tehreer,Crime,2021,U/A 13+,22,,,movie,3,49521
1000101045,Monayi Angane Aanaayi,Comedy,2014,U/A 7+,116,,,movie,5,708972
1770002760,Paglu,Comedy,2011,U/A 13+,150,,,movie,5,906096
1000166530,Thandana Thana,Drama,2011,U/A 7+,117,,,movie,4,932302
1770021124,Ellen DeGeneres: The Beginning,Standup Comedy,2000,U/A 16+,65,,,movie,4,830140
1000070921,Sallapam,Drama,1996,U/A 7+,140,,,movie,2,10790
1260083881,Mazdoor,Drama,1983,U/A 13+,162,,,movie,5,436587
1000098596,Ningi Nela Naade,Drama,2009,U/A 13+,88,,,movie,5,460838
1000100644,Traffic,Thriller,2011,U,116,,,movie,4,175238
1000105096,Makan Ente Makan,Family,1985,U/A 13+,129,,,movie,2,21970
1260043604,Tell Tale Heart,Mystery,2018,U/A 16+,15,,,movie,3,25803
1610050381,The Ice-Man,Comedy,2019,U/A 7+,2,,,movie,5,467361
1000100380,Om Jai Jagdish,Family,2002,U,150,,,movie,5,987518
1000116085,Udvega,Drama,2008,U/A 13+,112,,,movie,3,16073
1808018305,Bread Butter,Drama,2018,U,12,,,movie,2,30587
1000153347,Huttidare Kannada Nadalli Huttabeku,Family,2008,U/A 13+,141,,,movie,4,772641
1100018732,Pallaandu Vaazhga,Drama,2017,U,124,,,movie,2,29637
1000151970,Idi Muzhakkam,Drama,1980,U/A 16+,134,,,movie,5,118248
1000060605,Krishna,Drama,2007,U/A 7+,125,,,movie,3,19567
1260087672,Cheaper by the Dozen,Family,2022,U/A 7+,107,,,movie,4,668951
1000082999,Bindas Hudugi,Drama,2010,U/A 13+,125,,,movie,2,47541
1000157979,Pandu Pandoru Rajakumari,Drama,1992,U,128,,,movie,3,42263
1260127411,Itoo,Drama,2019,U/A 16+,9,,,movie,4,752235
1000001029,Dabangg 2,Action,2012,U/A 16+,116,,,movie,2,42658
1000186069,Modada Maneyalli,Drama,2009,U/A 7+,119,,,movie,4,897780
1660010667,Star Wars: The Last Jedi,Science Fiction,2017,U/A 13+,151,,,movie,4,920635
1260044185,The Rescuers,Animation,1977,U/A 7+,77,,,movie,3,27817
1000076071,Maari,Action,2015,U/A 13+,131,,,movie,4,802320
1260016795,Alice In Wonderland,Adventure,2010,U/A 7+,108,,,movie,3,34491
1835064133,The Ring,Drama,2021,U/A 13+,17,,,movie,4,939234
1260128336,Bell,Drama,2022,U/A 16+,15,,,movie,5,740433
1000106288,Angene Oru Avadhikkalathu,Thriller,1999,U,129,,,movie,5,319187
1000087355,Taare,Romance,2011,U/A 7+,110,,,movie,5,885202
1000157117,Oonjal,Drama,1977,U/A 13+,116,,,movie,3,31431
1000080775,Memories,Thriller,2013,U/A 16+,138,,,movie,2,20619
1260118134,Pita,Drama,2021,U/A 13+,13,,,movie,5,139785
1770002684,Baishe Srabon,Thriller,2011,U/A 13+,131,,,movie,3,13129
1820046583,Step Out,Drama,2020,U/A 16+,10,,,movie,3,14892
1260023073,African Cats,Documentary,2011,U,89,,,movie,5,260418
1000066654,Guddu Rangeela,Comedy,2015,U/A 13+,119,,,movie,5,501153
1000224510,Fidaa,Romance,2018,U/A 13+,139,,,movie,3,45898
1260104629,Not Okay,Comedy,2022,A,102,,,movie,5,775278
1000154229,Mr Butler,Drama,2000,U/A 13+,126,,,movie,5,165081
1260089997,Better Nate Than Ever,Comedy,2022,U/A 7+,91,,,movie,4,459006
1660000012,Pirates Of The Caribbean: Dead Man's Chest,Action,2006,U/A 13+,150,,,movie,2,18282
1000223210,E,Horror,2017,U/A 13+,103,,,movie,3,22743
1000081175,Ohm Shanthi Oshana,Romance,2014,U,124,,,movie,4,914739
1000062766,CID  Esha,Action,2013,U/A 7+,128,,,movie,2,46105
1260105327,Mannat,Drama,2021,A,27,,,movie,3,33458
1000101168,Kerala Varma Pazhassiraja,Action,2009,U/A 13+,190,,,movie,2,17328
1610005955,Gutargu,Romance,2017,U/A 13+,12,,,movie,2,20231
1260039470,Asuravettai,Action,2017,U/A 16+,152,,,movie,4,61851
1260108124,RRR,Action,2022,U/A 16+,177,,,movie,2,11325
1610005785,I Am Pregnant,Drama,2017,U/A 13+,15,,,movie,2,43682
1000188754,Swetha Nagara,Drama,2004,U/A 13+,123,,,movie,2,3013
1770015987,One,Action,2017,U/A 13+,141,,,movie,5,994270
1260099548,Before You Judge Me,Drama,2021,U/A 13+,7,,,movie,3,35312
1000034561,Ee Kanni Koodi,Thriller,1990,U/A 13+,138,,,movie,5,243213
1000186415,O Prema Devathe,Drama,2007,U/A 16+,126,,,movie,5,786178
1260119869,Athidhi,Romance,2007,U/A 16+,179,,,movie,3,29102
1000055940,Athadu,Action,2005,U/A 13+,172,,,movie,5,619379
1000060174,Sidllingu,Romance,2012,U/A 13+,132,,,movie,2,1902
1260012166,Hyper,Action,2016,U/A 13+,129,,,movie,5,796110
1000051783,Drishyam,Thriller,2013,U/A 13+,158,,,movie,3,29041
1000223682,Haami,Drama,2018,U,126,,,movie,4,84508
1000104785,First Bell,Comedy,1992,U/A 13+,113,,,movie,3,30175
1837055989,Visitors,Drama,2021,U/A 13+,13,,,movie,5,127561
1260018747,"The Chronicles Of Narnia: The Lion, The Witch And The Wardrobe",Adventure,2005,U/A 7+,140,,,movie,4,78866
1260099617,Confessions,Drama,2018,U/A 16+,7,,,movie,4,186746
1620047706,Metro,Romance,2021,U/A 13+,38,,,movie,2,43874
1770016588,Sonata,Drama,2017,U/A 16+,98,,,movie,2,24618
1000107936,Chilambu,Action,1987,U/A 13+,115,,,movie,4,489307
1660010196,Tangled,Animation,2010,U/A 7+,100,,,movie,4,233135
1260108071,Rabbithole,Drama,2021,U/A 13+,11,,,movie,5,818467
1770005015,Inside Indian Naval Academy,Documentary,2017,U,42,,,movie,2,40283
1000224705,Ugly,Thriller,2014,U/A 16+,111,,,movie,2,26610
1000034564,Madhuranombarakkattu,Drama,2000,U/A 13+,146,,,movie,2,36237
1260109628,All OK,Drama,2019,U/A 16+,15,,,movie,2,28178
1260111152,Disenchanted,Family,2022,U/A 7+,118,,,movie,5,159715
1000159933,Sukhamo Devi,Romance,1986,U/A 7+,131,,,movie,4,938764
1000102067,Dhol,Comedy,2007,U/A 13+,145,,,movie,2,7777
1260110160,Rangeen Titliyaan,Drama,2017,U/A 13+,21,,,movie,5,707417
1000067444,Dollar Dreams,Drama,2000,U/A 13+,99,,,movie,3,45466
1000161477,Saadaram,Thriller,1995,U/A 13+,148,,,movie,5,826979
1000068392,By the People,Thriller,2005,U/A 13+,111,,,movie,4,263174
1770005017,Mangalyaan: India's Mission To Mars,Documentary,2017,U,44,,,movie,4,552573
1610006016,Pablo,Thriller,2020,U/A 16+,11,,,movie,5,588648
1260024446,Konttho,Drama,2019,U,135,,,movie,5,912254
1836060661,Just Believe,Drama,2021,U/A 13+,11,,,movie,4,310140
1260024253,Rendezvous,Drama,2016,U/A 16+,15,,,movie,2,49376
1000162893,Signal Man Siddappa,Drama,1971,U/A 7+,148,,,movie,5,842094
1260106116,I Am Groot: Magnum Opus,Comedy,2022,U,3,,,movie,5,817510
1260025280,Maleficent: Mistress Of Evil,Adventure,2019,U/A 7+,119,,,movie,3,31846
1260062999,Raya and the Last Dragon,Animation,2021,U/A 7+,107,,,movie,4,482787
1000107595,Ellarum Chollanu,Comedy,1992,U/A 13+,125,,,movie,3,21614
1260110330,Gulliver's Travels,Adventure,2012,U,69,,,movie,4,633129
1660000055,Pirates Of The Caribbean: At World's End,Action,2007,U/A 13+,168,,,movie,4,448999
1260081427,Torn,Documentary,2022,U/A 13+,91,,,movie,4,239356
1260105341,Coffee Coffee,Romance,2018,U/A 13+,6,,,movie,3,36257
1000103641,Mourya,Action,2006,U/A 16+,132,,,movie,4,111299
1610006441,Epicfail,Drama,2017,U/A 13+,24,,,movie,3,22994
1000026689,Nadunisi Naaygal,Thriller,2011,U/A 16+,105,,,movie,2,15397
1770015335,Dear Dad,Drama,2016,U/A 13+,84,,,movie,4,514170
1770016118,Mukti Bhavan,Drama,2016,U,95,,,movie,3,46479
1770019156,The Greatest Showman,Historical,2017,U/A 13+,104,,,movie,5,773966
1835059529,Burning,Drama,2019,U/A 16+,17,,,movie,5,178170
1000055665,Nenu Naa Rakshasi,Action,2011,U/A 13+,131,,,movie,3,12318
1000100281,Ziddi,Drama,1997,U/A 16+,149,,,movie,5,277860
1000103979,Daagdi Chawl,Crime,2015,U/A 16+,114,,,movie,2,18092
1000109414,Satti,Drama,2005,U/A 13+,123,,,movie,3,29759
1770000953,Aliens,Action,1986,A,137,,,movie,2,39435
1000099316,Aame Evaru,Thriller,1964,U/A 16+,141,,,movie,5,257932
1100020219,Seema Raja,Action,2018,U/A 13+,138,,,movie,5,765660
1260049853,Soul,Animation,2020,U/A 7+,100,,,movie,4,915353
1260064882,Collar Bomb,Thriller,2021,U/A 16+,86,,,movie,2,38690
1000088045,Dongaata,Comedy,2015,U/A 13+,131,,,movie,5,293199
1000164209,King,Drama,2002,U/A 16+,157,,,movie,2,1479
1000058597,Kathai Thiraikathai Vasanam Iyakkam,Comedy,2014,U/A 13+,122,,,movie,3,13328
1000063205,1977 - Jarigindi Yemiti,Drama,2010,U/A 13+,122,,,movie,2,29007
1260044505,Snowball Express,Comedy,1972,U,93,,,movie,3,38344
1000057135,Kalpana,Horror,2013,U/A 16+,152,,,movie,5,658585
1770015421,Maqbool,Crime,2004,U/A 16+,119,,,movie,5,80334
1610005759,Monster,Thriller,2017,U/A 13+,11,,,movie,3,42366
1260013420,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,Documentary,2007,U/A 13+,85,,,movie,2,15832
1260027138,Because of Winn-Dixie,Comedy,2005,U/A 7+,106,,,movie,4,642212
1260032145,Hamilton,Historical,2020,U/A 13+,160,,,movie,5,973599
1260049493,Evanukku Sariyana Aalu Illai,Action,2020,U/A 13+,170,,,movie,4,333283
1000230381,Mera Faisla,Comedy,2018,U/A 13+,106,,,movie,3,5363
1000057158,Saahasam,Action,2013,U/A 13+,144,,,movie,4,472515
1000069348,Out of Syllabus,Romance,2006,U,114,,,movie,3,28330
1260129722,Pill Hai Ke Maanta Nahi,Comedy,2023,A,32,,,movie,5,599242
1260109688,The Stolen Christmas,Drama,2015,U/A 16+,11,,,movie,3,21364
1000110732,Kireedam,Drama,1989,U/A 13+,126,,,movie,5,241459
1000163632,Adayalam,Thriller,1991,U/A 13+,136,,,movie,2,34920
1808048654,Bachpann Rewiind,Drama,2019,U,7,,,movie,4,160387
1000110660,Koodum Thedi,Romance,1985,U,99,,,movie,4,542458
1835049781,UnFiltered Love,Drama,2020,U/A 13+,17,,,movie,3,11664
1260108535,Surprise,Drama,2022,U/A 16+,11,,,movie,2,33794
1260125530,Alibaba,Animation,2007,U,66,,,movie,3,19957
1000060608,Gombegalu Love,Romance,2013,U/A 7+,133,,,movie,2,17364
1260009879,Nuvvu Naaku Nachav,Romance,2001,U/A 13+,179,,,movie,2,23703
1000151809,Kallichellamma,Drama,1969,U/A 13+,124,,,movie,2,48332
1000109126,Calendar,Romance,2009,U,137,,,movie,2,33501
1000188444,Remo,Romance,2016,U/A 13+,145,,,movie,5,854226
1000160884,The Prince,Drama,1996,U/A 16+,139,,,movie,3,22198
1837046836,Bechari Chidiya,Drama,2021,U/A 13+,5,,,movie,5,339866
1000225697,Comet Catcher: Rosetta Landing,Documentary,2017,U/A 7+,43,,,movie,3,45592
1000103353,Beware of Dogs,Comedy,2014,U/A 13+,125,,,movie,3,15488
1260024172,Aalav,Drama,2013,U/A 13+,11,,,movie,2,43769
1835055543,Mom,Drama,2021,U/A 13+,16,,,movie,2,4541
1260109627,Thank You For Sharing,Comedy,2022,U/A 16+,11,,,movie,3,26903
1770004244,24,Thriller,2016,U/A 13+,157,,,movie,3,28831
1260074807,Sivakumarin Sabadham,Family,2021,U/A 13+,137,,,movie,5,432228
1000070204,Raghuvaran B. Tech,Drama,2015,U/A 13+,125,,,movie,2,26596
1000076072,Vasuvum Saravananum Onna Padichavanga,Comedy,2015,U/A 13+,137,,,movie,5,500600
1000063225,Gulama,Romance,2009,U/A 13+,147,,,movie,3,3762
1260027018,Marvel Super Hero Adventures: Frost Fight!,Animation,2015,U/A 7+,73,,,movie,3,44425
1260065614,"Summer of Soul (...or, When the Revolution Could Not Be Televised)",Documentary,2021,U/A 13+,117,,,movie,3,47778
